title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files
Ford Focus 1.6  Zetec  5dr  [Climate  Pack],1399,,144162,Manual,Petrol,Hatchback,1.6,5.0,Bangor,2022-12-22 15:42:53.749592,usedcarsni.com/2008-Ford-Focus-1-6-Zetec-5dr-Climate-Pack-312483432?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Ford Focus 1.6  Zetec  5dr  [Climate  Pack],1450,,125000,Manual,Petrol,Hatchback,1.6,5.0,Portadown,2022-12-22 15:42:53.754092,usedcarsni.com/2008-Ford-Focus-1-6-Zetec-5dr-Climate-Pack-312595697?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Suzuki Wagon R 1.3  VVT  16V  GL  5dr,1495,,100000,Manual,Petrol,Estate,1.3,5.0,Randalstown,2022-12-22 15:42:53.758091,usedcarsni.com/2005-Suzuki-Wagon-R-1-3-VVT-16V-GL-5dr-312005479?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Vauxhall Insignia 2.0  CDTi  SE  [160]  5dr,1500,,178000,Manual,Diesel,Hatchback,2.0,5.0,Newry,2022-12-22 15:42:53.761592,usedcarsni.com/2009-Vauxhall-Insignia-2-0-CDTi-SE-160-5dr-311931730?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Honda Legend 3.5i  VTEC  EX  4dr  Auto,1500,,110000,Automatic/Other,Petrol,Saloon,3.5,4.0,Newtownabbey,2022-12-22 15:42:53.765593,usedcarsni.com/2006-Honda-Legend-3-5i-VTEC-EX-4dr-Auto-312395613?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Jaguar XJ Series XJ8  3.5  V8  SE  4dr  Auto,1500,,0,Automatic,Petrol,Saloon,3.6,4.0,Ballyclare,2022-12-22 15:42:53.769591,usedcarsni.com/2003-Jaguar-XJ-Series-XJ8-3-5-V8-SE-4dr-Auto-312487866?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Renault Clio 1.2  16V  Expression  3dr,1575,,86000,Manual,Petrol,Hatchback,1.1,3.0,Belfast,2022-12-22 15:42:53.773093,usedcarsni.com/2008-Renault-Clio-1-2-16V-Expression-3dr-312243780?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Ford Fiesta 1.25  Zetec  3dr  [Climate],1575,,78566,Manual,Petrol,Hatchback,1.2,3.0,County down,2022-12-22 15:42:53.777091,usedcarsni.com/2007-Ford-Fiesta-1-25-Zetec-3dr-Climate-312599730?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Renault Kangoo SL17dCi  70+  Venture  Van,1595,,139413,Manual,Diesel,Van,1.5,0,County antrim,2022-12-22 15:42:53.781092,usedcarsni.com/2009-Renault-Kangoo-SL17dCi-70-Venture-Van-312550931?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Honda Civic 2.2  i-CTDi  SE  5dr,1650,,220000,Manual,Diesel,Hatchback,2.2,5.0,Coalisland,2022-12-22 15:42:53.784591,usedcarsni.com/2008-Honda-Civic-2-2-i-CTDi-SE-5dr-304766699?search_type=1&make=0&fuel_type=0&age_from=0&price_from=0&user_type=0&trans_type=0&age_to=0&price_to=0&mileage_to=0&keywords=&distance_enabled=0&distance_postcode=&body_style=0,
Daihatsu Sirion 1.0  S  5dr,1650,,105000,Manual,Petrol,Hatchback,1.0,5.0,Armagh,2022-12-22 15:42:54.333091,usedcarsni.com/2007-Daihatsu-Sirion-1-0-S-5dr-310951082?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki Swift 1.3  SZ-L  5dr,1675,,117000,Manual,Petrol,Hatchback,1.3,5.0,Belfast,2022-12-22 15:42:54.337091,usedcarsni.com/2009-Suzuki-Swift-1-3-SZ-L-5dr-312194129?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Insignia 1.8i  16V  Exclusiv  5dr,1690,,0,,115000 Miles,Manual,0,0,5 door,2022-12-22 15:42:54.341089,usedcarsni.com/2009-Vauxhall-Insignia-1-8i-16V-Exclusiv-5dr-310756412?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Jaguar X-Type 2.0d  SE  4dr,1695,,89625,Manual,Diesel,Saloon,2.0,4.0,Ballymoney,2022-12-22 15:42:54.345090,usedcarsni.com/2004-Jaguar-X-Type-2-0d-SE-4dr-311932694?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Grand Scenic 1.6  VVT  Dynamique  5dr,1725,,55483,Manual,Petrol,MPV,1.6,5.0,Dunadry,2022-12-22 15:42:54.349090,usedcarsni.com/2007-Renault-Grand-Scenic-1-6-VVT-Dynamique-5dr-312008091?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Skoda Roomster 1.4  16V  2  5dr,1750,,86000,Manual,Petrol,Hatchback,1.4,5.0,County armagh,2022-12-22 15:42:54.353591,usedcarsni.com/2006-Skoda-Roomster-1-4-16V-2-5dr-310544088?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Focus 1.6  TDCi  Style  5dr  [DPF],1750,,128000,Manual,Diesel,Hatchback,1.6,5.0,Armagh,2022-12-22 15:42:54.357590,usedcarsni.com/2009-Ford-Focus-1-6-TDCi-Style-5dr-DPF-310834616?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 308 1.6  HDi  92  S  5dr,1750,,180000,Manual,Diesel,Hatchback,1.6,5.0,Newry,2022-12-22 15:42:54.361090,usedcarsni.com/2011-Peugeot-308-1-6-HDi-92-S-5dr-311214605?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Beetle 1.9  TDi  3dr,1750,,166700,Manual,Diesel,Hatchback,1.9,3.0,Cookstown,2022-12-22 15:42:54.366090,usedcarsni.com/2006-Volkswagen-Beetle-1-9-TDi-3dr-312241867?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki Swift 1.5  GLX  5dr,1750,,133000,Manual,Petrol,Hatchback,1.5,5.0,Ballyclare,2022-12-22 15:42:54.374090,usedcarsni.com/2006-Suzuki-Swift-1-5-GLX-5dr-312482788?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Micra 1.2  S  3dr,1795,,57000,Manual,Petrol,Hatchback,1.2,3.0,Belfast,2022-12-22 15:42:54.380089,usedcarsni.com/2005-Nissan-Micra-1-2-S-3dr-308971302?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Volvo C70 2.0  T  2dr,1795,,73000,Manual,Petrol,Coupe,2.0,2.0,Bangor,2022-12-22 15:42:54.383589,usedcarsni.com/2000-Volvo-C70-2-0-T-2dr-312063821?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
MINI Hatch 1.4  One  3dr,1795,,94000,Manual,Petrol,Hatchback,1.4,3.0,Armagh and banbridge,2022-12-22 15:42:54.387089,usedcarsni.com/2007-MINI-Hatch-1-4-One-3dr-312483288?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Fiat Punto 1.2  16v  ELX  Speedgear  5dr  Auto,1800,,42100,Automatic/Other,Petrol,Hatchback,1.2,5.0,Newtownabbey,2022-12-22 15:42:54.390589,usedcarsni.com/2001-Fiat-Punto-1-2-16v-ELX-Speedgear-5dr-Auto-312372496?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Skoda Fabia 1.2  12V  2  5dr,1800,,0,Manual,Petrol,Hatchback,1.2,5.0,Magherafelt,2022-12-22 15:42:54.393590,usedcarsni.com/2007-Skoda-Fabia-1-2-12V-2-5dr-312555887?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Corolla 1.4  D-4D  T2  5dr,1850,,129328,Manual,DIESEL,Hatchback,1.4,5.0,Comber,2022-12-22 15:42:54.397590,usedcarsni.com/2006-Toyota-Corolla-1-4-D-4D-T2-5dr-311845442?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Megane 1.5  dCi  Dynamique  2dr,1850,,94000,Manual,Diesel,Convertible,1.5,2.0,Killyleagh,2022-12-22 15:42:54.402089,usedcarsni.com/2006-Renault-Megane-1-5-dCi-Dynamique-2dr-312012354?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Jaguar X-Type 2.0d  S  4dr,1850,,155000,Manual,Diesel,Saloon,2.0,4.0,County down,2022-12-22 15:42:54.405592,usedcarsni.com/2007-Jaguar-X-Type-2-0d-S-4dr-312407414?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Honda Civic 2.2  i-CTDi  Sport  5dr,1850,,0,Manual,Diesel,Hatchback,2.2,5.0,Belfast,2022-12-22 15:42:54.409091,usedcarsni.com/2006-Honda-Civic-2-2-i-CTDi-Sport-5dr-312553882?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Mondeo 1.8i  Verona  5dr,1895,,136395,Manual,Petrol,Saloon,1.8,5.0,Ballymena,2022-12-22 15:42:54.412590,usedcarsni.com/1999-Ford-Mondeo-1-8i-Verona-5dr-297996986?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=2&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Zafira 1.6i  Breeze  Plus  5dr,2295,,106000,Manual,Petrol,MPV,1.6,5.0,Ballygowan,2022-12-22 15:42:54.998429,usedcarsni.com/2008-Vauxhall-Zafira-1-6i-Breeze-Plus-5dr-312552755?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 107 1.0  Allure  5dr,2295,,51000,Manual,Petrol,Hatchback,1.0,5.0,Bt47,2022-12-22 15:42:55.001928,usedcarsni.com/2010-Peugeot-107-1-0-Allure-5dr-312559148?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Nissan Note 1.4  Acenta  5dr,2295,,106000,Manual,Petrol,MPV,1.4,5.0,Coleraine,2022-12-22 15:42:55.005429,usedcarsni.com/2013-Nissan-Note-1-4-Acenta-5dr-311824341?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Corsa 1.0i  12V  ecoFLEX  S  3dr,2299,,119900,Manual,Petrol,Hatchback,1.0,3.0,Omagh,2022-12-22 15:42:55.008428,usedcarsni.com/2011-Vauxhall-Corsa-1-0i-12V-ecoFLEX-S-3dr-312090783?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Volkswagen Golf 2.0  TDi  110  SE  5dr,2350,,175000,Manual,Diesel,Hatchback,2.0,5.0,Maghera,2022-12-22 15:42:55.011929,usedcarsni.com/2009-Volkswagen-Golf-2-0-TDi-110-SE-5dr-307082648?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Scenic 1.6  VVT  Extreme  5dr,2350,,107000,Manual,Petrol,MPV,1.6,5.0,Ballymena,2022-12-22 15:42:55.015427,usedcarsni.com/2009-Renault-Scenic-1-6-VVT-Extreme-5dr-311588119?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Hyundai i10 1.1  Classic  5dr,2350,,66554,Manual,Petrol,Hatchback,1.1,5.0,Newtownards,2022-12-22 15:42:55.019430,usedcarsni.com/2008-Hyundai-i10-1-1-Classic-5dr-311719844?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 207 1.4  HDi  Verve  3dr,2350,,73000,Manual,Diesel,Hatchback,1.4,3.0,Coleraine,2022-12-22 15:42:55.022929,usedcarsni.com/2009-Peugeot-207-1-4-HDi-Verve-3dr-311796218?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Skoda Fabia 1.2  12V  2  5dr,2350,,101460,Manual,Petrol,Hatchback,1.2,5.0,Ballymena,2022-12-22 15:42:55.025929,usedcarsni.com/2007-Skoda-Fabia-1-2-12V-2-5dr-310143234?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
MINI Convertible 1.6  Cooper  S  2dr,2390,,0,,101000 Miles,Manual,0,0,2 door,2022-12-22 15:42:55.030429,usedcarsni.com/2006-MINI-Convertible-1-6-Cooper-S-2dr-312007892?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mercedes A-Class A180  CDI  Avantgarde  SE  5dr,2395,,97000,Manual,Diesel,Hatchback,2.0,5.0,Newry,2022-12-22 15:42:55.034430,usedcarsni.com/2007-Mercedes-A-Class-A180-CDI-Avantgarde-SE-5dr-309241594?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 207 cc 1.6  16V  Sport  2dr,2395,,74724,Manual,Petrol,Convertible,1.6,2.0,Banbridge,2022-12-22 15:42:55.037928,usedcarsni.com/2008-Peugeot-207-cc-1-6-16V-Sport-2dr-310265260?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Seat Altea 1.9  TDI  SE  5dr,2395,,122000,Manual,Diesel,MPV,1.9,5.0,Ballymena,2022-12-22 15:42:55.041428,usedcarsni.com/2010-Seat-Altea-1-9-TDI-SE-5dr-311266009?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Combo 2000  1.3CDTi  16V  Crew  Van  [75PS],2399,,159000,Manual,Diesel,MPV,1.2,0,Campsie,2022-12-22 15:42:55.045927,usedcarsni.com/2011-Vauxhall-Combo-2000-1-3CDTi-16V-Crew-Van-75PS-307344290?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 307CC 1.6  Allure  2dr,2450,,94000,Manual,Petrol,Convertible,1.6,2.0,Bangor,2022-12-22 15:42:55.049429,usedcarsni.com/2007-Peugeot-307CC-1-6-Allure-2dr-308808529?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Mazda 3 1.6  TS2  5dr,2450,,110000,Manual,Petrol,Hatchback,1.6,5.0,Belfast,2022-12-22 15:42:55.052929,usedcarsni.com/2009-Mazda-3-1-6-TS2-5dr-309111398?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 307 cc SE  2.0  HDI  CONVERTIBLE,2450,,89000,Manual,Diesel,Convertible,2.0,2.0,Dunmurry,2022-12-22 15:42:55.056929,usedcarsni.com/2006-Peugeot-307-cc-SE-2-0-HDI-CONVERTIBLE-309244529?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Kia Soul 1.6  CRDi  2  5dr,2450,,110000,Manual,Diesel,Hatchback,1.6,5.0,Ballymoney,2022-12-22 15:42:55.060428,usedcarsni.com/2009-Kia-Soul-1-6-CRDi-2-5dr-310302582?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Ford Fusion 1.4  Style  5dr,2450,,61000,Manual,Petrol,Hatchback,1.4,5.0,Armagh,2022-12-22 15:42:55.063928,usedcarsni.com/2009-Ford-Fusion-1-4-Style-5dr-310844186?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
Suzuki Swift 1.6  VVT  Sport  3dr,2450,,74000,Manual,Petrol,Hatchback,1.6,3.0,Belfast,2022-12-22 15:42:55.066930,usedcarsni.com/2010-Suzuki-Swift-1-6-VVT-Sport-3dr-311050072?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=5&price_from=0&price_to=0&trans_type=0&user_type=0,
BMW 5 Series 520d  SE  4dr,2510,,149000,Manual,Diesel,Saloon,2.0,4.0,Enniskillen,2022-12-22 15:42:55.622927,usedcarsni.com/2006-BMW-5-Series-520d-SE-4dr-312063166?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Vauxhall Corsa 1.0i  12V  Life  3dr,2545,,78000,Manual,Petrol,Hatchback,1.0,3.0,Belfast,2022-12-22 15:42:55.625929,usedcarsni.com/2009-Vauxhall-Corsa-1-0i-12V-Life-3dr-312427873?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Toyota Avensis 2.0  D-4D  Colour  Collection  5dr,2550,,89872,Manual,Diesel,Hatchback,2.0,5.0,Downpatrick,2022-12-22 15:42:55.629428,usedcarsni.com/2007-Toyota-Avensis-2-0-D-4D-Colour-Collection-5dr-311489621?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Peugeot 207 1.6  HDi  92  Active  5dr,2550,,153380,Manual,Diesel,Estate,1.6,5.0,Irvinestown,2022-12-22 15:42:55.632929,usedcarsni.com/2012-Peugeot-207-1-6-HDi-92-Active-5dr-312432252?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
Renault Clio 1.2  16V  Rip  Curl  5dr,2550,,78000,Manual,Petrol,Hatchback,1.1,5.0,Magherafelt,2022-12-22 15:42:55.636429,usedcarsni.com/2007-Renault-Clio-1-2-16V-Rip-Curl-5dr-312543826?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=7&price_from=0&price_to=0&trans_type=0&user_type=0,
